#{"t_start": 1775690545.4971535, "env_id": "None"}
r,l,t
1.425,36,95.212537
1.679,66,95.280004
1.744,40,95.323989
2.795,7,95.330987
2.763,4,95.334988
-23.274,150,95.465239
1.489,59,95.514179
2.368,66,95.580352
2.431,6,95.587353
-13.457,150,95.745383
2.136,50,95.794835
-1.998,150,95.931019
0.343,62,95.981121
-5.265,150,96.107017
-4.022,61,96.168018
2.698,5,96.173018
-20.97,150,96.29401
1.772,37,96.325009
0.471,44,96.363009
1.504,45,96.397009
0.457,35,96.423372
2.377,52,96.471375
-14.687,150,96.593556
2.445,41,96.631559
-10.167,150,96.761906
-7.501,150,96.879195
1.428,62,96.931738
-11.466,150,97.052577
1.202,98,97.12789
-7.535,150,97.251064
3.589,69,97.318446
-6.565,150,97.437781
-7.837,150,97.567806
-5.393,150,97.692455
-3.49,150,97.817051
2.409,28,97.844289
-25.269,58,97.895289
-18.038,150,98.017184
2.156,35,98.045182
-0.838,150,98.180775
-7.165,150,98.308348
2.716,7,98.313348
0.561,74,98.373347
-1.398,34,98.402348
2.65,3,98.405348
2.56,60,98.456794
2.503,101,98.537795
2.689,5,98.542794
2.308,44,98.584544
-3.41,150,98.704429
-4.785,150,98.831428
2.292,32,98.856417
2.006,34,98.881703
2.776,5,98.885703
2.642,7,98.890703
-5.94,150,99.010092
-7.911,150,99.170506
2.656,8,99.179505
1.371,37,99.214506
3.069,64,99.276505
-6.469,150,99.405504
-19.19,150,99.531138
-7.916,150,99.667507
2.846,42,99.70625
-5.438,150,99.837803
-35.617,53,99.883803
2.378,29,99.910064
-8.281,150,100.029888
-7.147,150,100.152437
0.439,69,100.213436
2.58,43,100.249436
0.101,99,100.337367
-16.944,150,100.462181
1.871,53,100.506566
-12.8,150,100.629709
-6.424,150,100.751721
-1.302,150,100.88484
-14.707,150,101.002868
2.665,45,101.046868
1.451,72,101.102868
-19.067,150,101.219094
0.983,46,101.263159
-5.4,150,101.389237
-0.386,48,101.426678
2.541,6,101.433678
-4.798,150,101.566674
-29.111,87,101.632263
1.776,7,101.638263
2.778,4,101.642263
-5.624,150,101.76821
2.333,28,101.794418
2.773,7,101.801416
1.691,45,101.846312
-9.072,150,101.982312
-0.672,42,102.023886
2.776,5,102.027882
-27.83,21,102.044882
1.453,46,102.592516
-1.408,63,102.652204
2.728,7,102.659204
0.628,66,102.719557
1.333,43,102.759553
-45.998,39,102.787555
0.649,62,102.833304
1.544,43,102.871859
-5.689,150,102.99137
1.108,45,103.028371
2.65,3,103.03037
1.577,75,103.102371
0.589,58,103.15537
-5.992,150,103.289906
2.151,40,103.330115
2.671,6,103.335115
0.408,43,103.369384
2.65,3,103.372383
2.538,56,103.424382
2.312,48,103.461382
-2.749,150,103.581151
2.232,31,103.605152
-6.449,150,103.729499
-11.009,150,103.84993
-38.368,44,103.892765
2.803,4,103.896765
-13.371,150,104.016134
2.526,22,104.036603
1.966,50,104.078602
1.169,135,104.1923
-7.07,150,104.33545
-14.819,150,104.479766
2.418,67,104.535025
1.881,28,104.559026
0.925,150,104.693027
1.935,44,104.739027
-4.791,150,104.880844
2.297,20,104.900844
2.109,72,104.962228
1.252,69,105.030646
-30.71,32,105.057646
-12.525,150,105.182498
1.238,43,105.221497
-13.86,150,105.352633
-4.795,150,105.47363
2.253,59,105.528631
-11.918,150,105.647192
-4.78,150,105.769192
-5.292,150,105.894562
-16.576,150,106.007488
1.81,58,106.057933
2.057,42,106.089932
1.522,76,106.161929
-5.865,150,106.296342
-1.937,79,106.36704
-25.698,18,106.38504
